ССЫЛКА НА ЗАПИСЬ;ССЫЛКА НА ЗАПИСЬ С УЧЁТОМ ВЛАДЕЛЬЦА;ВЛАДЕЛЕЦ СТЕНЫ;АВТОР ЗАПИСИ;ДАТА И ВРЕМЯ;ТЕКСТ ПОСТА;ЛАЙКОВ;РЕПОСТОВ;КОММЕНТАРИЕВ;ПРОСМОТРОВ;ССЫЛКА НА КОММЕНТАРИЙ;НАЗВАНИЕ АВТОРА;ПОДПИСЧИКОВ
https://vk.com/wall1307202_732;https://vk.com/id1307202?w=wall1307202_732;https://vk.com/id1307202;https://vk.com/id1307202;2024-04-27 10:27;Профессиональная гигиена полости рта… Это понятно врачу и абсолютно непонятно для пациента: «Зачем? Как часто? Дорого?»   Отвечаю на все вопросы: 👉 Зачем - в домашних условиях пациент прочищает только ТРИ поверхности зуба: со стороны щеки, со стороны языка и жевательную. Участки между зубами остаются не очищенными, что приводит к развитию кариеса.  👉 Как часто - раз в 6 месяцев обычному пациенту, раз в 4 месяца пациенту с брекетами.   👉 Дорого? Нет! Делая профгигиену, пациент экономит, предотвращая лечение.   К тому же в нашей клинике NERO мы поощряем ответственных пациентов. Если с прошлой чистки прошло не более 6 мес, то проф гигиена считается по прайсу «регулярная»;19;0;0;161;;Александр Чернов;1537
https://vk.com/wall-169784152_1738;https://vk.com/club169784152?w=wall-169784152_1738;https://vk.com/club169784152;https://vk.com/club169784152;2024-04-27 07:04;"❤Любимая Тайская косметика❤  👍Тканевые маски для лица от известного Тайского бренда,,Moods""  ☝👍👍Качественные маски   изготовлены из👌👌👌 высококачественных материалов, которые позволяют коже дышать и доставляют максимальное👍👍 удовольствие во время применения  ❤Тайская косметика- натуральная, полезная и безопасная❤      🤗Приглашаем за покупками🤗          ❤ЖДËМ ВАС ПО АДРЕСУ:       г.Юрюзань, ул.Советская, 90 (напротив ДК, рядом с маг.Юничел)";3;1;1;156;;ЗАСОНЯ Юрюзань;2360
https://vk.com/wall710163015_3594;https://vk.com/id710163015?w=wall710163015_3594;https://vk.com/id710163015;https://vk.com/id710163015;2024-04-27 09:00;10 самых опасных компонентов, которые могут находиться в косметике. 🚫  #1. Парабены - это консерванты, которые часто присутствуют в шампунях и кремах. Они могут вызывать раздражение кожи и быть связаны с определенными видами рака.  #2. Фталаты - это пластификаторы, добавляемые в некоторые лаки для ногтей и духи. Они могут вызывать нарушение гормонального баланса и проблемы с репродуктивной системой.  #3. Формальдегид - это химическое вещество, используемое как консервант во многих косметических продуктах. Он может вызывать раздражение кожи, а также быть канцерогенным.  #4. Лауретсульфат натрия - это очищающий агент, который может находиться в шампунях и зубных пастах. Он может вызывать сухость и раздражение кожи.  #5. Силиконы - это ингредиенты, используемые в шампунях и кондиционерах для придания волосам блеска и гладкости. Однако, они могут вызывать накопление и загрязнение волос, а также негативное воздействие на окружающую среду.  #6. Петролатум - это минеральное масло, часто используемое в увлажняющих кремах и бальзамах для губ. Оно может создавать пленку на коже, препятствуя ее дыханию. Является комедогенным.   #7. Триклозан - это антибактериальное средство, которое часто присутствует в жидком мыле и зубных пастах. Оно может нарушать баланс микрофлоры кожи и быть связано с антибиотикорезистентностью.  #8. Алюминий - это ингредиент, добавляемый в антиперспиранты для подавления потоотделения. Хотя его причастность к развитию рака не доказана, есть определенные научные данные, которые вызывают беспокойство.  #9. Октилметоксициннамат - это фильтр, добавляемый в солнцезащитные средства. Он является одним из наиболее широко используемых фильтров, но некоторые исследования связывают его с возможным развитием аллергических реакций.  #10. Фенилбензимидазол сульфонат - это также фильтр, использованный в солнцезащитных средствах. И хотя его применение безопасно в малых концентрациях, высокие дозы могут вызвать раздражение кожи.  Важно помнить, что не все продукты содержат эти компоненты, и многие производители делают акцент на использовании безопасных и натуральных ингредиентов. При выборе косметики обратите внимание на состав и убедитесь в безопасности продукта для вашего здоровья.  Используйте безопасную косметику, уважайте свое здоровье и окружающую среду!    Делитесь этой информацией со своими друзьями, чтобы они тоже знали о потенциальных опасностях, связанных с некоторыми компонентами косметики.  С ❤️ и заботой о Вас, Ваш косметолог Алёна;11;0;0;153;;Алена Косметолог;2546
https://vk.com/wall324841108_9635;https://vk.com/id324841108?w=wall324841108_9635;https://vk.com/id324841108;https://vk.com/id324841108;2024-04-27 08:33;Дорогие девушки!🕊  В наличии готовые кейсы с подбором продуктов по уходу за каждым типом кожи: сухой, жирной, комбинированной, проблемной, чувствительной, зрелой.  Бережный уход для любого типа кожи, натуральной, экологичной, уходовой косметики.  Легкие текстуры, только работающие составы, мгновенная впитываемость, никакого жирного блеска.  🤍Для заказа пишите в личные сообщения. #экокосметикатертичнаякиров;8;1;0;138;;Катя Тертичная;10533
https://vk.com/wall113285113_2382;https://vk.com/id113285113?w=wall113285113_2382;https://vk.com/id113285113;https://vk.com/id113285113;2024-04-27 00:00;"Можно ли умываться с нарощенными ресничками?🤔 Нужно!!!❗️.  Часто слышу,что девочки боятся умываться,т.к сократится срок носки ресниц🤦🏽‍♀️  Не бойтесь умывать нарощенные реснички,вода наш ""друг ""💧💦. Она не приносит вреда! Ведь Вы же моете руки с нарощенными ногтями,голову с нарощенными волосами,так же и с ресницами-вода не сокращает срок носки!  Если Вы длительное время не умываетесь водой,в межресничном  пространстве скапливается пыль, кожный жир, остатки косметики, и в следствии образуется демодекоз(ресничный клещ).  Сам по себе клещ не опасен,но вот продукты распада его жизни деятельности приносят много дискомфорта. Следствие демодекоза- воспаление глаз,выпадение ресниц, и долгое лечение.🤷🏽‍♀️  И не важно☝️обладательница Вы натуральных или нарощенных  ресниц,гигиену надо соблюдать!!!Клещ обитает в фолликулах ресничек и сальных железах.  Мочить не стоит только первые 24 часа,пока клей окончательно полимеризуется, первые 48 часов не посещать бани ,сауны,солярии.Далее никакие контакты с водой не запрещены 💧  Итог: ВОДА наш ДРУГ,умываемся средствами не на масляной основе(для обладательниц нарощеных ресниц). Соблюдаем гигиену-чистые глаза-здоровые глаза❗️  Была полезна информация - ставь ❤️";5;0;0;138;;Оленька Шевченко;639
https://vk.com/wall47362085_23261;https://vk.com/id47362085?w=wall47362085_23261;https://vk.com/id47362085;https://vk.com/id47362085;2024-04-27 07:39;Линейка Косметики от NL бесподобна🌸, она не будет пылиться на верхней полке точно!☝  Эта косметика необходима каждой девушке.  🛍️Можно собрать подарочные наборчики на любой вкус и кошелёк!🎁  Пускай будет подарок с пользой и заботой о себе и о ком-то😍❤  🍒Косметика для женщин #beloved 🍒Декоративная косметика #TenX #Tenero 🍒Парфюм #firstEdition 🍒Чаи и напитки #Enerwood 🍒Кофе #YOCoffe 🍒Средства для волос #Occuba 🍒Натуральные дезодоранты #Crispento 🍒А так же не забываем про наших мужчин,в NL и для них есть косметика #labformen  🛍️Для заказа пиши ЛС ✍️;3;0;0;131;;Юлия Шумовская;3922
https://vk.com/wall135056722_3453;https://vk.com/id135056722?w=wall135056722_3453;https://vk.com/id135056722;https://vk.com/id135056722;2024-04-27 06:36;Зубная паста SHARME DENT «Лимон & брусника» обеспечивает комплексный уход за полостью рта: ✅Обеспечивает пролонгированное отбеливание зубов, ✅Не повреждает зубную эмаль, ✅Нейтрализует бактерии, вызывающие кариес, ✅Создаёт ощущение свежести и комфорта.  ✔️Эфирное масло мяты  освежает ротовую полость и дыхание, устраняет боль и воспаление при кариесе, воспалении дёсен, стоматите.  ✔️Эфирное масло лимона  способствует отбеливанию зубов, не повреждая эмаль.  ✔️Экстракт гречихи  оказывает заживляющее действие.  ✔️Экстракт брусники  оказывает антибактериальное, витаминизирующее действия на дёсны и полость рта, не позволяя бактериям, вызывающим кариес, закрепиться на поверхности зубов и слизистой.  ✔️Экстракт элеутерококка ускоряет процессы регенерации слизистой оболочки ротовой полости.  🦷SHARME DENT – это натуральный и эффективный уход за полостью рта.  Зубная паста «Кальций и эхинацея»: ✅Укрепляет эмаль, ✅Создаёт эффект микропломбы, ✅Нейтрализует бактерии, вызывающие кариес, ✅Создаёт ощущение свежести и комфорта.  🌱Эфирное масло мяты  освежает ротовую полость и дыхание, устраняет боль и воспаление при кариесе, воспалении дёсен, стоматите.  🌱Экстракт эхинацеи  способствует очищению полости рта от бактерий.  🦷Зубная паста «Алоэ и облепиха»:  ✅Ускоряет процесс восстановления тканей дёсен и полости рта, ✅Нейтрализует бактерии, вызывающие кариес, ✅Бережно очищает поверхность зубов и дёсен, ✅Создаёт ощущение свежести и комфорта.  🔍АКТИВНЫЕ КОМПОНЕНТЫ:  🌱Алоэ вера  обладает успокаивающими, ранозаживляющими и бактерицидным свойствами.  🌱Эфирное масло мяты  освежает ротовую полость и дыхание, устраняет боль и воспаление при кариесе, воспалении дёсен, стоматите.  🌱Экстракт облепихи  способствует ускорению процесса восстановления тканей полости рта.  🌱Экстракт ламинарии  обладает регенерирующими, увлажняющими, противовоспалительными и ранозаживляющими свойствами.  🌱Экстракт и эфирное масло ромашки, кроме борьбы с воспалительными процессами, оказывает заживляющее, восстанавливающее воздействие на слизистые, в том числе на ротовую полость.  🌱Экстракт розмарина  оказывает сильное антиоксидантное, противовоспалительное, ранозаживляющее, тонизирующее действия.   🌿99.65% - ингредиентов от общего количества натурального происхождения.  Все три пасты пахнут мятой, но по-разному. Консистенция у них тоже отличается.⠀ ⠀ 🟣 Розовая (для дёсен) - самая мятная, плотная, гелевая.  🟢 Зеленая (отбеливающая) - самая лёгкая, похожая на кремовую эмульсию. Слегка растекается, впитываясь в щетинки щётки.  🔵 Синяя (от кариеса) - средняя. Эта паста чуть белее остальных. Она мягче гелевой, но плотнее отбеливающей. Капля держит форму.⠀  ❤️ЗУБНАЯ ПАСТА SHARME DENT от компании Гринвей 27-28 апреля по акции:  • лимон и брусника • кальций и эхинацея • алоэ и облепиха  💰360Р ВМЕСТО 420P;2;0;0;130;;Светлана Кузнецова;1746
https://vk.com/wall4733101_17541;https://vk.com/id4733101?w=wall4733101_17541;https://vk.com/id4733101;https://vk.com/id4733101;2024-04-27 09:10;"Самокат теперь и в Костроме! Ура!!!  Самокат — онлайн‑магазин с быстрой доставкой. Курьеры привезут продукты, товары для дома, косметику и всё нужное для комфортного быта. Сервис работает в 104 городах и теперь открылся и в Костроме!  Почему стоит попробовать продукты из Самоката? 🔺Доставка от 15 минут, 🔺Эксклюзивные продукты под собственной торговой маркой ""Самокат"": молочные продукты с натуральным составом, хлеб и выпечка, соки и лимонады, товары для дома и гигиены, 🔺Есть функция списания и накопления бонусов ""Спасибо"" , а еще товары за 1 рубль, 🔺Необычный раздел ""Из других стран"": Греция, Турция, Италия, Грузия и другие, 🔺Различные подборки продуктов: новинки, ""уже заказывали"", сохранёнки, ""сейчас сезон"" и многое другое.  При оформлении заказа вводите промокод:  ▪️ RNWM64 скидка 200 ₽ на первый заказ от 800 ₽ ▪️ RNJCKU скидка 150 ₽ на первый заказ от 700 ₽  Промокоды суммируются с акциями и скидками!  Скачать приложение: https://samokat.prfl.me/lolitafd/yk80af?erid=2VtzqvAzvtG  Реклама. ООО ""Умный ритейл"", ИНН 7811657720  erid: 2VtzqvAzvtG";1;1;1;130;;Лолита Кодочигова;11928
https://vk.com/wall537387051_4304;https://vk.com/id537387051?w=wall537387051_4304;https://vk.com/id537387051;https://vk.com/id537387051;2024-04-27 09:27;Новинка из Индии 🇮🇳 ❇️Ополаскиватель для рта с Нимом, Vasu – это аюрведический ополаскиватель для ухода и комплексного поддержания здоровья полости рта.  ❇️Средство обладает антибактериальным и противомикробным действием, препятствует развитию заболеваний полости рта и образованию бактериального налета. Удаляет более 99,99% микробов и поддерживает нормальную флору в полости рта. Полезен при зубной боли, зубном налете, кариесе. Содержит в составе Ним – растение традиционно применяемое для очищения полости рта. Ним эффективно устраняет бактерии, вызывающе дурной запах изо рта.  ❇️Ополаскиватель для рта содержит в составе Ним – растение традиционно применяемое для очищения полости рта. Ним эффективно устраняет бактерии, вызывающие плохой запах изо рта.  Полезные свойства  Восстанавливает эмаль, Укрепляет зубы, улучшает их внешний вид, Защищает слизистую, Борется с воспалительными процессами, Уничтожает вредоносные бактерии и грибки, Природный антисептик, Профилактика болезней зубов и десен, Оказывает обезболивающее действие, Уменьшает чувствительность зубов, Ускоряет заживление ран, язв и других повреждений ротовой полости, Укрепляет десна, помогает при их кровоточивости, Препятствует образованию бактериального налета, Поддерживает гигиену полости рта, Освежает дыхание. Показания к применению  Ежедневный уход за полостью рта, Бактериальный налет, Неприятный запах изо рта, Кариес, Периодонтит, Гингивит, Чувствительные зубы, Зубная боль. Способ применения  Ополаскиватель для рта необходимо развести 15 мл средства с водой и полоскать рот в течение 30 секунд.  Противопоказания  Не глотать. Не рекомендуется для детей младше 12 лет. Хранить в недоступном для детей месте.;7;0;0;129;;Товары-Из-Индии В-Выборге;6159
https://vk.com/wall-125107568_73580;https://vk.com/club125107568?w=wall-125107568_73580;https://vk.com/club125107568;https://vk.com/club125107568;2024-04-27 10:45;Ялта готовится к  майским праздникам 😍  Проведем сразу несколько ярмарок на набережной. Сегодня установили торговые ряды ярмарки мастеров – 60 ремесленников предложат крымскую косметику, изделия из кожи, бронзы, натуральных камней и многое другое 🍗🥘Гастрономическая, с традиционными майскими блюдами - шашлыками и пловом - стартует с 29 апреля. А вместе с ней и «винная» - свою продукцию представят лучшие винодельни Крыма 👌  Ярмарки продлятся до 19 мая. Добро пожаловать, друзья! 🔥;1;0;0;128;;Вести Ялты;10565
https://vk.com/wall530852156_8211;https://vk.com/id530852156?w=wall530852156_8211;https://vk.com/id530852156;https://vk.com/id530852156;2024-04-27 00:46;УРА УРА СНОВА В НАЛИЧИИ  И ПО СУПЕР ЦЕНЕ ♨️OREGINAL  Spray - Спрей  для депиляции 150 мл  ✅Цена 150 Рублей   💃 Woman Beauty Spray  – это специальный спрей для депиляции волос. При распылении на кожу образует густую пену, активные вещества которой растворяют нежелательные волоски. Спрей действует не только на поверхности, но проникает в волосяной фолликул и замедляет процесс роста новых волос. В его состав вошли натуральные экстракты, бережно воздействующие на кожу и предотвращающие появление раздражения. Спрей отлично справляется с нежелательным волосяным покровом, а также ухаживает за кожей и делает ее невероятно гладкой и нежной. Спрей можно использовать для удаления волос на ногах, руках, в зоне подмышечной впадины, а также в зоне бикини. Наша компания реализует косметику и аксессуары для нее, парфюмерию, средства по уходу за телом и волосами, товары для сада и дома. Мы сотрудничаем с именитыми брендами, которые заботятся о качестве своих продуктов и их влиянии на здоровье потребителей. Мы гарантируем, что заказывая товар у нас, вы получите оригинальную продукцию, созданную на основе натуральных ингредиентов и безопасных материалов.🏃‍♀️;1;2;0;127;;Абдулахад Шоев;10001
https://vk.com/wall333566392_965;https://vk.com/id333566392?w=wall333566392_965;https://vk.com/id333566392;https://vk.com/id333566392;2024-04-27 09:50;Есть в наличии тушь Для Ресниц Blue Me С Эффектом Стойкости И Объема 36 Часов    Цена 890р, можно бронировать  Др косметика из наличия в альбоме https://vk.com/album-141349627_272428532   Объемная тушь со стойкостью до 36 часов*.    Идеально подходит для:  придания ресницам объемного и густого вида, который держится весь день.    Особенности:   - имеет веганскую** формулу, на 99% состоящую из ингредиентов натурального происхождения,  - интенсивная черная текстура обогащена микроводорослями, полученными экологически чистым способом, и органическим маслом ши,  - овальная щеточка из волокон позволяет равномерно наносить тушь по всей длине. ресницы распределяются, не оставляя комочков и не утяжеляя,  - гладкая, эластичная формула обеспечивает эффект объема, который сохраняется до 36 часов*,  - упаковка на 89% изготовлена ​​из стекла и алюминия для сокращения использования пластика.  В группе один организатор Воронкина Мария https://vk.com/igor.maria;2;0;0;122;;Мария Воронкина;1938
https://vk.com/wall-139854783_2474;https://vk.com/club139854783?w=wall-139854783_2474;https://vk.com/club139854783;https://vk.com/club139854783;2024-04-27 07:56;Партнер [https://vk.com/berem_forum|Уральского беременного форума 2024] - натуральная косметика Matsesta.  Наш партнер натуральная косметика Matsesta предоставляет на розыгрыш ПОДАРОК - НАБОР УХОДОВОЙ КОСМЕТИКИ!  С самого момента своего основания наша компания нацелена на создание прогрессивных технологий и косметических средств с максимально активными молекулами.  В составе косметических средств используются мощнейшие высокоочищенные активные компоненты – аминокислоты, пептиды, микроэлементы, витамины. Активные вещества косметики Matsesta отличаются беспрецедентно высоким уровнем чистоты и безопасности.  Мы разрабатываем и производим продукцию, предназначенную как для домашнего ухода, так для салонов красоты.  Сбалансированный комплекс минералов и микроэлементов, необходимый комплекс аминокислот, в том числе незаменимых, — все это делает косметику Matsesta лучшим средством для ежедневного ухода и омоложения.  Мероприятие организовано [https://vk.com/mirmampap|АНО «Союз родителей»] в рамках проекта [https://vk.com/grudnoe_russia|«Грудное вскармливание - основа жизни.2024»].   #беременныйфорум2024 #гв_основажизни_2024 #союзродителей #беременныйфорум #спикер_форума;3;0;1;121;;Уральский беременный форум 2024;1225
https://vk.com/wall-90105510_6393;https://vk.com/club90105510?w=wall-90105510_6393;https://vk.com/club90105510;https://vk.com/club90105510;2024-04-27 04:49;🌿☝ЛИПА содержит природные производные салициловой кислоты. Они уменьшают воспалительные явления, снимают отек, зуд.  •Прекрасное жаропонижающее и потогонное средство. •Отличный иммуномодулятор. •В нем содержатся витамин С и минералы (железо, калий, кальций, магний). •Отхаркивающее средство, помогает при кашле. •Обладает смазмолитическим действием. •Улучшает пищеварение. •Облегчает отток желчи. •Успокаивает нервную систему. •Обладает противомикробным действием. •Снижает уровень сахара в крови. •Обладает мочегонным действием. •Липовый цвет рекомендован в качестве тонизирующего и укрепляющего средства при нервных расстройствах, повышенной возбудимости и гипертонии. •Прекрасно лечит воспаления мочеполовой сферы. •Ускоряет обменные процессы, применяется при похудении. •Ускоряет продвижение крови по сосудам. Хорошо борется с отеками ног. •В липовом цвете е содержится эфирное масло, благодаря которому всем известен его аромат и липкость. •Смягчает боли различного характера. Особенно хорошо снимает боль в суставах и головную боль. •В нем содержатся фитогормоны, поэтому липовый цвет очень полезен для женщин и в период ПМС, нарушениях цикла и в период климакса. •Применяется в косметологии для лица и волос. •Обладает омолаживающим действием. Липовый чай при стрессе. 1 ст.л. липового цвета, 2 ст.л. зверобоя, 1 ст.л. мяты, 1 ст.л. пустырника.  Залить травы 1 литром кипятка, настоять 10-15 минут. Пить в течение всего дня. При желании можно добавить мед.  Чай с липой, крапивой, зеленым сельдереем, имбирем, чесноком для укрепления иммунитета. В термос положить липовый цвет и листочки липы, крапиву, сельдерей. Имбирь натереть на терке (или просто порезать). Можно добавить зубчик чеснока. Если нет возможности и желания, можно обойтись и без него. Залить все горячей водой в термос, настоять и пить. Хоть весь день. Такой чай хорошо выводит вредные соли из организма, понижает холестерин, укрепляет иммунитет. Сосуды, сердце, легкие — с таким чаем все работает, как надо.  Пропорции примерно такие: 2 ч.л. липового цвета, 1 ч.л. крапивы, немного зеленого сельдерея, 20 гр. корня имбиря, 2 зубчика чеснока.  Липовый цвет при заболеваниях полости рта (стоматитах, пародонтозе и т.д.).  Приготовить классический рецепт (см. выше), добавить 5 гр. соды и полоскать ротовую полость несколько раз в день.  Липовый цвет для волос.  8 столовых ложек липового цвета залить 0, 5 л воды, кипятить 10 минут. Остудить и процедить. Полученным отваром ополаскивать волосы после применения шампуня. Прекрасное средство для здоровья и густоты волос.  Липовый цвет для лица. Взять листья малины и липовый цвет в равных пропорциях в расчете 1 ст.л. смеси на 1 литр воды. Вскипятить листья на медленном огне. Настоять 5 часов. Процедить. Полученным отваром протирать лицо дважды в день. Прекрасное средство от морщин.  Хорошо приготовить кубики льда с цветками липы.  Можно туда добавить ваши любимые травы. Протирайте лицо такими кубиками. Прекрасное средство от морщин и для тонуса лица.  Омолаживающая маска для лица с настоем липы.  1-2 ст.л. цветков липы заварить стаканом кипятка. Настоять 15 минут (укутав). Добавить в этот отвар половину чайной ложки меда. Этим настоем обильно смочить лицо, подержать так 10 минут и смыть прохладной водой. Оставшийся отвар следует убрать в холодильник. На следующий день процедуру повторить.  Рецепты для похудения: При наличии лишнего веса употребляют сухие цветки липы. Их нужно измельчить в кофемолке и принимать по одной чайной ложечке в виде порошка 3 раза в день. По столовой ложке цветков липы, зверобоя, ромашки, березовых почек и тысячелистника смешайте, заварите кипящей водой – одним стаканом и дайте настояться. Разделите отвар на три части и выпейте за три приема в течение дня. Приготовить напиток из 50 г крутого настоя липового цвета, 450 г березового сока и 500 г отвара ревеня, пить утром и вечером по стакану.  Уход за лицом : Настоем цветов липы полезно умываться при проблемной, склонной к раздражению, коже.  Тонизирующая маска. По две чайные ложечки настоя липового цвета, лимонного сока и жидкого меда, хорошо смешать и наносить на лицо и шею.  Маска для жирной кожи. Половиной стакана кипятка заварить столовую ложку цветков липы и залить этим настоем овсяных хлопьев или отрубей. Дать хлопьям разбухнуть и накладывать на лицо толстым слоем на 15-20 минут.  Маска для всех типов кожи. Одну столовую ложку цветков липы залить стаканом кипящей воды и прогревать на медленном огне , пока не получится густая кашица. Для жирной кожи использовать в теплом виде, для сухой – остудить.  Уход за волосами: Приготовить настой – на пол-литра воды 8 ложек цветков липы. Волосы после мытья ополаскивать этим настоем не менее 5 минут. При регулярном применении волосы буквально оживают. Перед применением любого препарата или метода лечения обязательно консультируйтесь с врачом!;0;0;0;116;;Записки хозяйки;25135
https://vk.com/wall1751480_5439;https://vk.com/id1751480?w=wall1751480_5439;https://vk.com/id1751480;https://vk.com/id1751480;2024-04-27 09:28;Философия красоты 👩  Косметика Philosophy Acne Derm - это линия для коррекции  проблемной кожи, склонной к акне, угревой болезни, куперозу и розацеа 🌸  В составе косметических средств идеально сочетаются натуральные компоненты, позволяющие получить действительно работающие, эффективные продукты ❗  Преимущества косметики Philosophy Acne Derm:  🍀 содержит высокоэффективные ингредиенты, которые активно проникают в кожу за счёт инновационной системы транспортировки,  🍀 обладает выраженным противовоспалительным, антибактериальным и себорегулирующим действиями,  🍀 нормализует работу сальных желез,  устраняет воспалительные элементы и комедоны(  🍀 укрепляет стенки сосудов и капилляров,  🍀 выравнивает рельеф, улучшает внешний вид и текстуру кожи,  🍀 корректирует акне и следы постакне(  🍀 помогает росту здоровых фибробластов  Все средства можно заказать для домашнего использования💫;7;0;0;110;;Ульяна Матвеева;2316
https://vk.com/wall-219145878_22223;https://vk.com/club219145878?w=wall-219145878_22223;https://vk.com/club219145878;https://vk.com/club219145878;2024-04-27 08:16;Натуральное мыло и косметика ручной работы, сделанные с душой 🤍;2;0;2;107;;Лавка Мастеров по Всей России. Все для рукоделия;4257
https://vk.com/wall156784664_3630;https://vk.com/id156784664?w=wall156784664_3630;https://vk.com/id156784664;https://vk.com/id156784664;2024-04-27 09:49;ДРУЗЬЯ, 26 АПРЕЛЯ СОСТОЯЛОСЬ ТОРЖЕСТВЕННОЕ ОТКРЫТИЕ МАГАЗИНА СИБИРСКОЕ ЗДОРОВЬЕ В Г.ЖЕРДЕВКА, ТАМБОВСКОЙ ОБЛАСТИ!  Siberian Wellness этo: ✅ более 300 натуральных продукт9в для здoровья, красоты и спoрта: витамины, минералы, коллаген, чистая омега-3, натуральная пептидная косметика, средства гигиены, детские продукты, протеин без сахара и консервантoв и многое другое. ✅ все прoдукты имеют сертификаты качества: GMP, ISO, HAACP, FDA, Халяль ✅ для клиентов магазина кешбэк до 15% ✅ подарки для пoстоянных клиентoв ✅ поддержка специалистoв, врачей и нутрициологов  Наш бренд уже 27 лет прoизводит качественные продукты и официально представлен на мирoвом уровне - в 65 странах мира.  И теперь дoступен для жителей Жердевки ❤️   ЖДЁМ ВАС 26 АПРЕЛЯ ПО АДРЕСУ: УЛ.СOВЕТСКАЯ, 61  #жердевка #жердевкатамбовскаяобласть #siberianwellness #новостижердевка;4;0;3;104;;Юлия Лозгачева;1939
https://vk.com/wall158926831_13035;https://vk.com/id158926831?w=wall158926831_13035;https://vk.com/id158926831;https://vk.com/id158926831;2024-04-27 07:54;ЧТО ЭТО ЗА КОМПАНИЯ NL International? И с чем ее едят?😁🤷‍♀️   Рассказываю….💁🏻‍♀️   ❇️NL International - это российская компания, производство находится в г.Новосибирск. На рынке компания уже 23 года! Офисы и магазины в более 300 городах России. У нас более 500 наименований продукции: - для красоты, - для здоровья, - для похудения, - для дома ✅Продукция востребована, качественная, натуральная, полезная, вкусная❤️👍🏻 Имеются все сертификаты качества👌🏻   ❇️Принципы компании - высочайшее качество, эко-состав, безопасность   ❇️Ни одна российская компания, кроме НЛ, не смогла получить значок эко-лейбл в Европе, что говорит о строжайших нормах качества!👌🏻   ❇️Сертификаты качества продукции на сайте, каждая партия продукции проходит пробы   ❇️Ассортимент компании - линейка для стройнеющих - линейка для здорового образа жизни - линейка для дома - красота (крема, декоративная косметика) - БАДы и др.   ❇️NL - сетевая компания. Что это значит?   Это значит, что покупатель платит именно за качество, не переплачивая перекупщикам, арендаторам, за рекламу по ТВ и т.д. Продукция распространяется через сеть менеджеров (таких как я🤗)   ❤️Кто хочет присоединяйтесь, научу как выгодно пользоваться продукцией и зарабатывать!👌🏻👍🏻   ❇️У компании единый прайс, т.е. нет разницы между ценой для менеджера и клиента   ❗️Компания не может опозориться за качество продукции перед тысячами довольных клиентов, менеджеров, надзирающих органов, типа роспотребнадзора, поэтому держит марку вот уже 23 года на высоте👌🏻👍🏻🔥   Ну как? 😃 Хоть немного стало понятно?😉   ❗️Хочешь попасть в мою команду или стать клиентом? Пиши📩💖;10;1;2;104;;Наталья Новикова;1468
